unique_key_arrete_zone_alerte,id_arrete,id_zone,numero_arrete,numero_arrete_cadre,date_signature,debut_validite_arrete,fin_validite_arrete,numero_niveau,nom_niveau,statut_arrete,chemin_fichier
0441d4840f6b95ed23d24eb5effa305b,32555,9730,DDT53_AR-n°2_06-06-2023,DDT53_ACD_2023,2023-06-06,2023-06-07,2023-10-31,3,Alerte,Publié,ArretesRestriction/Arrete_étiage_n_1_06062023.pdf
2ee830612c520dd31758e8ff2aaf9750,32559,11451,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,3,Alerte,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
d96f34a0dd97990666c2e8ec0757e48e,32559,11452,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,1,Vigilance,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
4c32cdabb041af7d7fa50b4c5d8c582e,32559,11453,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,1,Vigilance,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
afac7ebbed218a5c804b0a5d997ecb50,32559,11454,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,5,Crise,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
b0c6b57253881576b0f2fb949f704b22,32559,11455,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,5,Crise,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
7810b9cf656caa105692932479a08561,32559,11456,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,5,Crise,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
5e19b660d82f6e7d1d784eda8ec17907,32559,11457,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,5,Crise,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
e32f1f0900c99ef7d99e6549206344ac,32559,11458,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,5,Crise,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
5517a3c25a38bd8fcdc9a3ea8d97e52a,32559,11459,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,4,Alerte renforcée,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
c99aae7bb9325343d9ba406bc4e9f552,32559,11460,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,4,Alerte renforcée,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
7dfe918a3f396c83bf5a9496355b9193,32559,11461,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,1,Vigilance,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
191b2ea7a0c620431622a845b5949b14,32559,11462,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,3,Alerte,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
3521b69da46ae9e9aae630014cd8718c,32559,11463,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,1,Vigilance,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
8bafcd0261d17dd70a1ba0849c466b75,32559,11464,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,1,Vigilance,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
6a5a562a1c2bac647b028373bf98730c,32559,11465,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,5,Crise,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
41503e2716343cee058ff1d27ed3cf77,32559,11466,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,5,Crise,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
6fd9dbca1ca186d68be28c299e603f1e,32559,11467,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,5,Crise,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
9b04429229e1ca29c2d07127234e3785,32559,11468,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,5,Crise,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
d1815a41f80e49626b756f7ee10d4b0b,32559,11469,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,5,Crise,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
33eeb0c4db691ace5ac2791c25eeda8c,32559,11470,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,4,Alerte renforcée,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
26a34c02a3811253cb0d078e16c85bd1,32559,11471,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,4,Alerte renforcée,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
00c4312c4306bf07534ba7fb05572a56,32559,11472,30-2023-05-25-00002v2,30-2023-05-24-00001v2,2023-05-25,2023-05-30,2023-06-08,1,Vigilance,Terminé,ArretesRestriction/ART_20230525_restric_sech_compl_sign_num_int (1).pdf
9a9579744912180ae16b559b67704cf5,32560,10042,23EB551 Vigilance Aume-Couture,BV Charente Seudre Fl.cotiers 162023042400001,2023-05-31,2023-06-01,2023-06-14,1,Vigilance,Terminé,ArretesRestriction/01-AP 23EB551 vigilance bassin Aume-Couture.pdf
d31fac89b155a49eed2bbe6ac5773481,32561,10025,23EB559 vigilance Curé et Marais Nord Aunis,AP-ACIS-MP-2023,2023-06-02,2023-06-05,2023-06-11,1,Vigilance,Terminé,ArretesRestriction/01-AP 23EB559 vigilance Curé-Sèvre et Marais Nord Aunis.pdf
873b4a1aa576d57784cb481103579dcf,32561,10032,23EB559 vigilance Curé et Marais Nord Aunis,AP-ACIS-MP-2023,2023-06-02,2023-06-05,2023-06-11,1,Vigilance,Terminé,ArretesRestriction/01-AP 23EB559 vigilance Curé-Sèvre et Marais Nord Aunis.pdf
f5be0c0cc7174eb2c47ba4f779eb0d85,32561,10125,23EB559 vigilance Curé et Marais Nord Aunis,AP-ACIS-MP-2023,2023-06-02,2023-06-05,2023-06-11,1,Vigilance,Terminé,ArretesRestriction/01-AP 23EB559 vigilance Curé-Sèvre et Marais Nord Aunis.pdf
5df719d66258c20df82955408bd172da,32562,8596,45-20230607-Est et sud,AP_cadre_Est-sud-Loiret_20230310,2023-06-07,2023-06-08,2023-11-30,1,Vigilance,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
9fe80a9fbf635138221262f4bed35c1e,32562,8598,45-20230607-Est et sud,AP_cadre_Est-sud-Loiret_20230310,2023-06-07,2023-06-08,2023-11-30,3,Alerte,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
cfad183d81e81f357c95b3428cbc38b7,32562,8600,45-20230607-Est et sud,AP_cadre_Est-sud-Loiret_20230310,2023-06-07,2023-06-08,2023-11-30,3,Alerte,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
f336f72f48dbf5abcba84cc9258eacc1,32562,8603,45-20230607-Est et sud,AP_cadre_Est-sud-Loiret_20230310,2023-06-07,2023-06-08,2023-11-30,1,Vigilance,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
027b5903157aad1dff7b743c9f074655,32562,8604,45-20230607-Est et sud,AP_cadre_Est-sud-Loiret_20230310,2023-06-07,2023-06-08,2023-11-30,5,Crise,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
762aaf3be5355a5e93606a4a866e3321,32562,8606,45-20230607-Est et sud,AP_cadre_Est-sud-Loiret_20230310,2023-06-07,2023-06-08,2023-11-30,1,Vigilance,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
dee6e95d94d41426c0f84f9bb8d46860,32562,8607,45-20230607-Est et sud,AP_cadre_Est-sud-Loiret_20230310,2023-06-07,2023-06-08,2023-11-30,1,Vigilance,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
b3f90ca5890ac7c8898093597b25c374,32562,8610,45-20230607-Est et sud,AP_cadre_Est-sud-Loiret_20230310,2023-06-07,2023-06-08,2023-11-30,5,Crise,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
8fbb2d7b87f8fb09ac9124d48cf5e409,32562,8611,45-20230607-Est et sud,AP_cadre_Est-sud-Loiret_20230310,2023-06-07,2023-06-08,2023-11-30,4,Alerte renforcée,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
68f5153ac28463f847a51574fa3bd8ac,32562,8612,45-20230607-Est et sud,AP_cadre_Est-sud-Loiret_20230310,2023-06-07,2023-06-08,2023-11-30,3,Alerte,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
9cbfec80130e4f69ee83e62208acce37,32562,8613,45-20230607-Est et sud,AP_cadre_Est-sud-Loiret_20230310,2023-06-07,2023-06-08,2023-11-30,1,Vigilance,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
84f4f7faaa5d2bb1c37aa1e12817207c,32562,8614,45-20230607-Est et sud,AP_cadre_Est-sud-Loiret_20230310,2023-06-07,2023-06-08,2023-11-30,3,Alerte,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
28955cf0cd04bd1c7531f4e831fe02ec,32562,8615,45-20230607-Est et sud,AP_cadre_Est-sud-Loiret_20230310,2023-06-07,2023-06-08,2023-11-30,3,Alerte,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
c54044ef283ffae2bd27073c20649e27,32562,8617,45-20230607-Est et sud,AP_cadre_Est-sud-Loiret_20230310,2023-06-07,2023-06-08,2023-11-30,4,Alerte renforcée,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
f81b16758398c68b183bf49d02915e21,32563,9159,Bv Charente 162023060700001,BV Charente Seudre Fl.cotiers 162023042400001,2023-06-07,2023-06-08,2023-06-14,1,Vigilance,Terminé,ArretesRestriction/AP_Restriction-BvCharente-162023060700001.pdf
7512d15dea354fd3ec118d01a64fbcf0,32563,9160,Bv Charente 162023060700001,BV Charente Seudre Fl.cotiers 162023042400001,2023-06-07,2023-06-08,2023-06-14,1,Vigilance,Terminé,ArretesRestriction/AP_Restriction-BvCharente-162023060700001.pdf
d7167708df29e0c32bdb33141a6f7061,32563,9162,Bv Charente 162023060700001,BV Charente Seudre Fl.cotiers 162023042400001,2023-06-07,2023-06-08,2023-06-14,1,Vigilance,Terminé,ArretesRestriction/AP_Restriction-BvCharente-162023060700001.pdf
d4031eed1fca43debd47ea267ab9e591,32563,9171,Bv Charente 162023060700001,BV Charente Seudre Fl.cotiers 162023042400001,2023-06-07,2023-06-08,2023-06-14,1,Vigilance,Terminé,ArretesRestriction/AP_Restriction-BvCharente-162023060700001.pdf
37bb86c21d6a7ed77b772aa191963bf5,32563,9173,Bv Charente 162023060700001,BV Charente Seudre Fl.cotiers 162023042400001,2023-06-07,2023-06-08,2023-06-14,1,Vigilance,Terminé,ArretesRestriction/AP_Restriction-BvCharente-162023060700001.pdf
5d4256913679f66122b63b1bd97aca7d,32563,9174,Bv Charente 162023060700001,BV Charente Seudre Fl.cotiers 162023042400001,2023-06-07,2023-06-08,2023-06-14,1,Vigilance,Terminé,ArretesRestriction/AP_Restriction-BvCharente-162023060700001.pdf
52f723f3245cd9813dbd83366903486c,32563,9175,Bv Charente 162023060700001,BV Charente Seudre Fl.cotiers 162023042400001,2023-06-07,2023-06-08,2023-06-14,3,Alerte,Terminé,ArretesRestriction/AP_Restriction-BvCharente-162023060700001.pdf
005e24505d8bfd908767c74a060edd32,32563,9179,Bv Charente 162023060700001,BV Charente Seudre Fl.cotiers 162023042400001,2023-06-07,2023-06-08,2023-06-14,1,Vigilance,Terminé,ArretesRestriction/AP_Restriction-BvCharente-162023060700001.pdf
229b1fa4c600f82731ce5e5ba348ad3a,32564,7739, 45-202300607-Beauce,AP_cadre_Beauce loirétaine_202300602,2023-06-07,2023-06-08,2023-11-30,1,Vigilance,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
48a4ad1e9e1b3398d98c28c046aedc55,32564,7740, 45-202300607-Beauce,AP_cadre_Beauce loirétaine_202300602,2023-06-07,2023-06-08,2023-11-30,3,Alerte,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
f6b86737f10a1465f102822c4e77d982,32564,7741, 45-202300607-Beauce,AP_cadre_Beauce loirétaine_202300602,2023-06-07,2023-06-08,2023-11-30,3,Alerte,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
3cd7320da9a44287ed03cabbcedb3ef3,32564,8605, 45-202300607-Beauce,AP_cadre_Beauce loirétaine_202300602,2023-06-07,2023-06-08,2023-11-30,3,Alerte,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
7ac74a0c0d7a606d4c0ea683b4bea033,32564,8616, 45-202300607-Beauce,AP_cadre_Beauce loirétaine_202300602,2023-06-07,2023-06-08,2023-11-30,4,Alerte renforcée,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
60cfe966f6a4601ecac59ef7b718bacf,32564,8619, 45-202300607-Beauce,AP_cadre_Beauce loirétaine_202300602,2023-06-07,2023-06-08,2023-11-30,5,Crise,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
9cd1a6f6e0fed493aecb9b1e0cf56b19,32564,8626, 45-202300607-Beauce,AP_cadre_Beauce loirétaine_202300602,2023-06-07,2023-06-08,2023-11-30,3,Alerte,Publié,ArretesRestriction/4_AP_Loiret_20230607_signe.pdf
5634e88e0a9d06e338e23b71fe6d24fa,32565,11534,V2_26-2023-04-14-00008 et 38-2023-04-14-00005,V3-GDDC-26-2023-04-07-00007 et 38-2023-04-13-00006,2023-04-14,2023-06-02,2023-06-08,3,Alerte,Terminé,ArretesRestriction/AR1.pdf
ab1c72755d96b634226da6f6a792c880,32565,11546,V2_26-2023-04-14-00008 et 38-2023-04-14-00005,V3-GDDC-26-2023-04-07-00007 et 38-2023-04-13-00006,2023-04-14,2023-06-02,2023-06-08,4,Alerte renforcée,Terminé,ArretesRestriction/AR1.pdf
f16fad7ac29823a8e102305c4fc98aa3,32566,11536,V2_38-2023-04-19-00006,38-2022-05-18-00002v2,2023-04-19,2023-06-02,2023-10-31,1,Vigilance,Publié,ArretesRestriction/AR2.pdf
5e90acd29959216b997655cfbd81b8c4,32566,11537,V2_38-2023-04-19-00006,38-2022-05-18-00002v2,2023-04-19,2023-06-02,2023-10-31,1,Vigilance,Publié,ArretesRestriction/AR2.pdf
7f13c28e0d7d03e1a503e7251621078d,32566,11542,V2_38-2023-04-19-00006,38-2022-05-18-00002v2,2023-04-19,2023-06-02,2023-10-31,1,Vigilance,Publié,ArretesRestriction/AR2.pdf
6e86671066c0a2afa48905705c6f2c75,32566,11543,V2_38-2023-04-19-00006,38-2022-05-18-00002v2,2023-04-19,2023-06-02,2023-10-31,1,Vigilance,Publié,ArretesRestriction/AR2.pdf
1140885deb4eb1d6643ab6bc8fb5ef8e,32566,11544,V2_38-2023-04-19-00006,38-2022-05-18-00002v2,2023-04-19,2023-06-02,2023-10-31,1,Vigilance,Publié,ArretesRestriction/AR2.pdf
ac750e4151e15dbe5e346dd88c8ade1b,32566,11545,V2_38-2023-04-19-00006,38-2022-05-18-00002v2,2023-04-19,2023-06-02,2023-10-31,1,Vigilance,Publié,ArretesRestriction/AR2.pdf
5e6e047a709fd9a7122ec3ddfec71241,32566,11548,V2_38-2023-04-19-00006,38-2022-05-18-00002v2,2023-04-19,2023-06-02,2023-10-31,3,Alerte,Publié,ArretesRestriction/AR2.pdf
70135d8164b81cccd773f5adc6278197,32566,11549,V2_38-2023-04-19-00006,38-2022-05-18-00002v2,2023-04-19,2023-06-02,2023-10-31,3,Alerte,Publié,ArretesRestriction/AR2.pdf
1fa99e2549a9743291f9cba29025304d,32566,11554,V2_38-2023-04-19-00006,38-2022-05-18-00002v2,2023-04-19,2023-06-02,2023-10-31,1,Vigilance,Publié,ArretesRestriction/AR2.pdf
336bc05cd814acbe5606d575da54441a,32566,11555,V2_38-2023-04-19-00006,38-2022-05-18-00002v2,2023-04-19,2023-06-02,2023-10-31,1,Vigilance,Publié,ArretesRestriction/AR2.pdf
963dbccb4e99e77a4aca4724bc5d050a,32566,11556,V2_38-2023-04-19-00006,38-2022-05-18-00002v2,2023-04-19,2023-06-02,2023-10-31,1,Vigilance,Publié,ArretesRestriction/AR2.pdf
1fc3f29d8c19ba87061b4a5d890b23c5,32566,11557,V2_38-2023-04-19-00006,38-2022-05-18-00002v2,2023-04-19,2023-06-02,2023-10-31,1,Vigilance,Publié,ArretesRestriction/AR2.pdf
d47a9cdb6588c3ccd6a4f9dae2ce67be,32567,11535,V238-2023-04-19-00005 et 26-2023-04-24-00002,V4-BLV-38-2022-05-30-00018 et 26-2022-05-20-00002,2023-04-19,2023-06-02,2023-10-31,1,Vigilance,Publié,ArretesRestriction/AR4.pdf
7e4a0092057772c3369acca840874ef2,32567,11547,V238-2023-04-19-00005 et 26-2023-04-24-00002,V4-BLV-38-2022-05-30-00018 et 26-2022-05-20-00002,2023-04-19,2023-06-02,2023-10-31,3,Alerte,Publié,ArretesRestriction/AR4.pdf
d546ebc3e962c22d025d21ca5d73b515,32568,4331,2023/DDT/SEPR/154,2022/DDT/SEPR/173,2023-06-02,2023-06-02,2023-06-08,3,Alerte,Terminé,ArretesRestriction/AP 2023-DDT-SEPR-154 du 2 juin 2023.pdf
bef50efb9ec1b284867f7cc63a8ee1d3,32568,5628,2023/DDT/SEPR/154,2022/DDT/SEPR/173,2023-06-02,2023-06-02,2023-06-08,1,Vigilance,Terminé,ArretesRestriction/AP 2023-DDT-SEPR-154 du 2 juin 2023.pdf
8ccbdf47d3f3a087ebca70fc1f000b07,32568,5630,2023/DDT/SEPR/154,2022/DDT/SEPR/173,2023-06-02,2023-06-02,2023-06-08,1,Vigilance,Terminé,ArretesRestriction/AP 2023-DDT-SEPR-154 du 2 juin 2023.pdf
31d97285c3e53f606791bb875cb2894b,32568,5633,2023/DDT/SEPR/154,2022/DDT/SEPR/173,2023-06-02,2023-06-02,2023-06-08,1,Vigilance,Terminé,ArretesRestriction/AP 2023-DDT-SEPR-154 du 2 juin 2023.pdf
661fec2a403c82e9e55ee19a0c734032,32568,5638,2023/DDT/SEPR/154,2022/DDT/SEPR/173,2023-06-02,2023-06-02,2023-06-08,1,Vigilance,Terminé,ArretesRestriction/AP 2023-DDT-SEPR-154 du 2 juin 2023.pdf
00c7beebe406cff709b3ac3cd14bff0d,32568,5639,2023/DDT/SEPR/154,2022/DDT/SEPR/173,2023-06-02,2023-06-02,2023-06-08,3,Alerte,Terminé,ArretesRestriction/AP 2023-DDT-SEPR-154 du 2 juin 2023.pdf
72d93cce36bed838958fbce6b1793707,32569,8079,Arrêté du 07 juin 2023,ACS_DDT72_30062020,2023-06-07,2023-06-07,2023-06-12,3,Alerte,Terminé,ArretesRestriction/20230607 AP_secheresse (2).pdf
3b8ebb77c682c48d16262f6ca8501d5a,32569,8081,Arrêté du 07 juin 2023,ACS_DDT72_30062020,2023-06-07,2023-06-07,2023-06-12,4,Alerte renforcée,Terminé,ArretesRestriction/20230607 AP_secheresse (2).pdf
71d5b8db2f4c6a91b64ced18321318b5,32569,8082,Arrêté du 07 juin 2023,ACS_DDT72_30062020,2023-06-07,2023-06-07,2023-06-12,1,Vigilance,Terminé,ArretesRestriction/20230607 AP_secheresse (2).pdf
ab3bfe4c075225f877ec86bcb469cd64,32569,8084,Arrêté du 07 juin 2023,ACS_DDT72_30062020,2023-06-07,2023-06-07,2023-06-12,3,Alerte,Terminé,ArretesRestriction/20230607 AP_secheresse (2).pdf
f3216649c6636b21fc014ced8466db56,32569,8085,Arrêté du 07 juin 2023,ACS_DDT72_30062020,2023-06-07,2023-06-07,2023-06-12,3,Alerte,Terminé,ArretesRestriction/20230607 AP_secheresse (2).pdf
907be74ee3cdbe74eacac2d3f01b5235,32569,8086,Arrêté du 07 juin 2023,ACS_DDT72_30062020,2023-06-07,2023-06-07,2023-06-12,4,Alerte renforcée,Terminé,ArretesRestriction/20230607 AP_secheresse (2).pdf
82110580a77106e22745e710cd897d5e,32569,8087,Arrêté du 07 juin 2023,ACS_DDT72_30062020,2023-06-07,2023-06-07,2023-06-12,4,Alerte renforcée,Terminé,ArretesRestriction/20230607 AP_secheresse (2).pdf
7c5fb129d560d98bf672a5630755afc8,32569,8092,Arrêté du 07 juin 2023,ACS_DDT72_30062020,2023-06-07,2023-06-07,2023-06-12,1,Vigilance,Terminé,ArretesRestriction/20230607 AP_secheresse (2).pdf
9ea548280f891155b9aac11923efde85,32569,8093,Arrêté du 07 juin 2023,ACS_DDT72_30062020,2023-06-07,2023-06-07,2023-06-12,4,Alerte renforcée,Terminé,ArretesRestriction/20230607 AP_secheresse (2).pdf
f29f8d3a389cf2ff3a84d17cb2bebcfc,32569,8095,Arrêté du 07 juin 2023,ACS_DDT72_30062020,2023-06-07,2023-06-07,2023-06-12,1,Vigilance,Terminé,ArretesRestriction/20230607 AP_secheresse (2).pdf
5a20c8976d5160d7102d510a0eacd184,32570,11608,47-2023-06-07-00001,AIP-DROPT-47-2022-07-20-00002,2023-06-07,2023-06-08,2023-06-14,5,Crise,Terminé,ArretesRestriction/230607_AP_restrictions_dourdenne_NUM.pdf
ca1b34ae2bb824309cfa7981a258a9a8,32571,9771,2023-294,Ardennes 08 - 2022-267,2023-06-06,2023-06-06,2023-10-31,1,Vigilance,Publié,ArretesRestriction/Arrêté 2023-294 Craie Champagne sécheresse.pdf
b714234831d0139e3c598294c8f34dd1,32572,7464,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,5,Crise,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
d094505925520be7097fa15b9350f8b1,32572,7465,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,1,Vigilance,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
4294e942e2b1baadac7222e3df230193,32572,7466,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,5,Crise,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
6126ea74713020914974feb9b0aec528,32572,7467,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,1,Vigilance,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
2b8097990850197d9aba3b29d3fb2e1d,32572,7468,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,1,Vigilance,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
dd894cc72410a2d13025613cebb412dd,32572,7469,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,1,Vigilance,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
4c05840b4501f094badc4b14d2512b11,32572,7470,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,5,Crise,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
49d275dfa7baa972a07ea37a1f1abba0,32572,7471,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,1,Vigilance,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
22a180603ddc8623310d944a41e2d5cf,32572,7472,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,4,Alerte renforcée,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
cbaadff2e1768ba1862fc489999bc581,32572,7473,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,4,Alerte renforcée,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
d35a7723849eda39ad1e60a56a2eeaed,32572,7474,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,1,Vigilance,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
c44414f544735e6df7b1f6fcfcbce296,32572,7475,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,1,Vigilance,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
f5d11e6041268e117b0a834357e29cb3,32572,7476,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,4,Alerte renforcée,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
c0be5bdcc8720959b5203c1703e7f2eb,32572,7477,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,3,Alerte,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
36d7064f638f48162affa392f734c6ef,32572,7478,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,1,Vigilance,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
dd65d1588f14ef35160d0ae085946a62,32572,7479,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,1,Vigilance,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
de305508f4af455618295abc96f06674,32572,7480,36-2023-06-08-00001,36-2022-06-13-00002,2023-06-08,2023-06-10,2023-06-13,1,Vigilance,Terminé,ArretesRestriction/Arrêté N° 36-2023-06-08-00001.pdf
9c2b38ef06383c02476edd828731f6f2,32573,11560,R02-2023-03-16-00006,R02-2023-02-27-00003,2023-03-16,2023-03-16,2023-09-16,4,Alerte renforcée,Publié,ArretesRestriction/ArretéR02_2023_03_16_00006.pdf
215a2e30d01dc97d3ecdefafa74f0479,32573,11561,R02-2023-03-16-00006,R02-2023-02-27-00003,2023-03-16,2023-03-16,2023-09-16,4,Alerte renforcée,Publié,ArretesRestriction/ArretéR02_2023_03_16_00006.pdf
01bb73d4569d18501e59e589a9e3f4da,32573,11562,R02-2023-03-16-00006,R02-2023-02-27-00003,2023-03-16,2023-03-16,2023-09-16,4,Alerte renforcée,Publié,ArretesRestriction/ArretéR02_2023_03_16_00006.pdf
4692c9d205f487dab9ad0773e2c37171,32574,9354,959,615,2023-06-09,2023-06-10,2023-06-15,1,Vigilance,Terminé,ArretesRestriction/RAA_AP_franchiss_seuils_20230609.pdf
839cb17cfcace139fb6e28eb03e87c53,32574,9355,959,615,2023-06-09,2023-06-10,2023-06-15,1,Vigilance,Terminé,ArretesRestriction/RAA_AP_franchiss_seuils_20230609.pdf
da03700deaa3e3b10950e8f2e4983610,32574,9356,959,615,2023-06-09,2023-06-10,2023-06-15,1,Vigilance,Terminé,ArretesRestriction/RAA_AP_franchiss_seuils_20230609.pdf
